ID,hist
SPSSNm1170363877029941498,"[{'k': 'eventCategory=Management\teventName=DescribeNodegroup\teventSource=eks.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListNodegroups\teventSource=eks.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListFargateProfiles\teventSource=eks.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=AccessKubernetesApi\teventSource=eks.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListResources\teventSource=ram.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListSinks\teventSource=oam.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 3.0}, {'k': 'errorCode=InvalidAccessException\teventCategory=Management\teventName=DescribeHub\teventSource=securityhub.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListClusters\teventSource=eks.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=DescribeCluster\teventSource=eks.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=ListIdentityProviderConfigs\teventSource=eks.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListApplications\teventSource=servicecatalog-appregistry.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListLinks\teventSource=oam.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}]"
SPSSNm7759926001911333206,"[{'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListResources\teventSource=ram.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=DescribeRegions\teventSource=ec2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListSinks\teventSource=oam.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 5.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListApplications\teventSource=servicecatalog-appregistry.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=DescribeAccountAttributes\teventSource=ec2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=DescribeHub\teventSource=securityhub.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}]"
SPSSNm5545640652761318751,"[{'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListResources\teventSource=ram.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListSinks\teventSource=oam.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListApplications\teventSource=servicecatalog-appregistry.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=DescribeAccountAttributes\teventSource=ec2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ConsoleLogin\teventSource=signin.amazonaws.com\teventType=AwsConsoleSignIn\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=DescribeHub\teventSource=securityhub.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}]"
SPSSN8514432225656211697,"[{'k': 'eventCategory=Management\teventName=GetResources\teventSource=tagging.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=GetConnections\teventSource=glue.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}]"
SPSSN5769919400606672494,"[{'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListGroups\teventSource=resource-groups.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 3.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListSinks\teventSource=oam.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 3.0}]"
SPSSNm2913335547026504797,"[{'k': 'eventCategory=Management\teventName=GetDatabase\teventSource=glue.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=GetConnections\teventSource=glue.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=CreateTable\teventSource=glue.amazonaws.com\teventType=AwsApiCall\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}]"
SPSSN1714705270101481124,"[{'k': 'eventCategory=Management\teventName=TerminateInstanceInAutoScalingGroup\teventSource=autoscaling.amazonaws.com\teventType=AwsApiCall\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 2.0}, {'k': 'errorCode=ValidationException\teventCategory=Management\teventName=TerminateInstanceInAutoScalingGroup\teventSource=autoscaling.amazonaws.com\teventType=AwsApiCall\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 5.0}]"
SPSSN2452080392437146829,"[{'k': 'eventCategory=Management\teventName=GetBucketVersioning\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 6.0}, {'k': 'errorCode=NoSuchPublicAccessBlockConfiguration\teventCategory=Management\teventName=GetBucketPublicAccessBlock\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 4.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=GetBucketAcl\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 8.0}, {'k': 'eventCategory=Management\teventName=ListAccessPoints\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 4.0}, {'k': 'eventCategory=Management\teventName=ListBuckets\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 8.0}, {'k': 'eventCategory=Data\teventName=ListObjects\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 11.0}, {'k': 'eventCategory=Management\teventName=GetBucketOwnershipControls\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 6.0}, {'k': 'eventCategory=Management\teventName=GetBucketAcl\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 4.0}, {'k': 'eventCategory=Management\teventName=GetBucketPublicAccessBlock\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 4.0}, {'k': 'errorCode=NoSuchPublicAccessBlockConfiguration\teventCategory=Management\teventName=GetAccountPublicAccessBlock\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 4.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=GetBucketPolicyStatus\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 8.0}, {'k': 'eventCategory=Management\teventName=GetBucketPolicyStatus\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 4.0}, {'k': 'errorCode=NoSuchBucketPolicy\teventCategory=Management\teventName=GetBucketPolicyStatus\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 4.0}, {'k': 'eventCategory=Data\teventName=GetObjectAcl\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 30.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=GetBucketPublicAccessBlock\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 8.0}]"
SPSSNm5615799844854806857,"[{'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListTypes\teventSource=cloudformation.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListStateMachines\teventSource=states.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListServices\teventSource=apprunner.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=DescribeRepositories\teventSource=ecr.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListClusters\teventSource=ecs.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListStacks\teventSource=cloudformation.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=GetRestApis\teventSource=apigateway.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}, {'k': 'errorCode=ForbiddenException\teventCategory=Management\teventName=ListRegistries\teventSource=schemas.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=DescribeLogGroups\teventSource=logs.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}]"
SPSSN2711072652284205645,"[{'k': 'errorCode=NoSuchKey\teventCategory=Data\teventName=GetObject\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 3.0}]"
SPSSN67479915332099863,"[{'k': 'errorCode=UserNotFoundException\teventCategory=Management\teventName=AdminDeleteUser\teventSource=cognito-idp.amazonaws.com\teventType=AwsApiCall\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 4.0}, {'k': 'eventCategory=Management\teventName=AdminDeleteUser\teventSource=cognito-idp.amazonaws.com\teventType=AwsApiCall\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 21.0}]"
SPSSNm1575638456511108720,"[{'k': 'eventCategory=Management\teventName=GetBucketAcl\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=GetBucketPublicAccessBlock\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'errorCode=NoSuchPublicAccessBlockConfiguration\teventCategory=Management\teventName=GetAccountPublicAccessBlock\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListAccessPoints\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'errorCode=NoSuchBucketPolicy\teventCategory=Management\teventName=GetBucketPolicyStatus\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Data\teventName=ListObjects\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'eventCategory=Data\teventName=GetObjectTagging\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}]"
SPSSN7596435202667777946,"[{'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListUserPools\teventSource=cognito-idp.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListIndexes\teventSource=resource-explorer-2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListIdentityPools\teventSource=cognito-identity.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}]"
SPSSNm4538381131583292185,"[{'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListUserPools\teventSource=cognito-idp.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 3.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListConfigurationSets\teventSource=ses.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=GetSMSSandboxAccountStatus\teventSource=sns.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListResources\teventSource=ram.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListIndexes\teventSource=resource-explorer-2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListIdentityPools\teventSource=cognito-identity.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListApplications\teventSource=servicecatalog-appregistry.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=DescribeAccountAttributes\teventSource=ec2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ConsoleLogin\teventSource=signin.amazonaws.com\teventType=AwsConsoleSignIn\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListIdentities\teventSource=ses.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=DescribeHub\teventSource=securityhub.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}]"
SPSSNm5371070914070386041,"[{'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListUserPools\teventSource=cognito-idp.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 4.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListIdentityPools\teventSource=cognito-identity.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}]"
SPSSN8064785814820005609,"[{'k': 'eventCategory=Management\teventName=DescribeRegions\teventSource=ec2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListApplications\teventSource=servicecatalog-appregistry.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=DescribeHub\teventSource=securityhub.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}]"
SPSSN4163186108374346365,"[{'k': 'eventCategory=Management\teventName=GetLogEvents\teventSource=logs.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=DescribeLogGroups\teventSource=logs.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=DescribeLogStreams\teventSource=logs.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}]"
SPSSN7346175381806535665,"[{'k': 'eventCategory=Management\teventName=GetLogEvents\teventSource=logs.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=DescribeLogStreams\teventSource=logs.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}]"
SPSSNm4505116990298461004,"[{'k': 'eventCategory=Management\teventName=GetLogEvents\teventSource=logs.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=DescribeLogStreams\teventSource=logs.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 2.0}]"
SPSSNm2578794634740540490,"[{'k': 'errorCode=InvalidPasswordException\teventCategory=Management\teventName=AdminSetUserPassword\teventSource=cognito-idp.amazonaws.com\teventType=AwsApiCall\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=AdminSetUserPassword\teventSource=cognito-idp.amazonaws.com\teventType=AwsApiCall\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 2.0}]"
